BVDA006RA|Pfft, you don't give discounts? Or pffft, you don't think he's famous?
BVWS003RA|Please, ma'am. Do not be afraid. Do I look dangerous to you?
BVMO001RA|How about that reward?
BVMP005RA|I think that bull is trampling anyone who tries to paint on the wall. Maybe you could stop it.
BVCR000RA|Look, mister, I AM NOT EDGAR TEGLEE!
BVCI017RA|Seriously, I don't want to have to hurt you.
BVCO015RA|Gotta go.
BVOT003RA|Kill who?
BVBM000RA|You look pretty jumpy. What's the problem?
BVDO010RA|They were both cheerleaders for crying out loud!
BVWW052RA|I think I have to get something out of this, not stuff something into it.
BVDO009RA|That is your romanticized memory of your ex-girlfriend Lana Panzoni, who dumped you for Dean LaGrante way back in high school!
BVRO001RA|I'll bet there's a lonely lady out there somewhere who could use a little cheering up.
BVAC000RA|Hey, I just think its great that you took that ass-kicking I handed to you, and turned that defeat into something positive. Like gardening.
BVTI002RA|Well, I AM looking for some cards.
BVDA001RA|No, I want it.
BVWS004RA|Hmmm. Maybe if I could charm the lady behind those shutters somehow.
BVDO034RA|No, wait! Edgar!
BVIN012RA|I think it's your queens. You want me to go look for them?
BVWP009RA|Wait... who am I?
BVIN010RA|Okay, don't take this the wrong way, but I don't think you're working with a full deck here.
BVWW050RA|Anybody here interested in a magical rubber sack?
BVTI000RA|I AM awake.
BVDA003RA|No, really. I'd like some art.
BVWW031RA|I think he's in no condition to do anything with this stuff.
BVWP010RA|Aaaaaaaaa-hfff!
BVAI000RA|Hnnn!
BVBM002RA|Oooo, Dingo the Matador? I need to talk to him!
BVWW049RA|Did someone here order a single playing card? Because that's what it says right here on my sheet. Open up!
BVOT005RA|I didn't.
BVCO013RA|I think that Dingo sounds like a jerk.
BVCI016RA|Look, I am NOT Edgar Teglee.  My name's Raz.  I'm a Psychonaut.
BVMO000RA|You know, your advice didn't work.
BVDA007RA|Hey, there's no shame in hiding from wrestlers. They're trouble. Especially the wild animal type.
BVWS002RA|Help! Let me in!
BVWS000RA|Red roses. Works every time.
BVCO008RA|WHAT? What happened between Dingo and Edgar?
BVAC004RA|Hey, you're into girly things like gardening--how do you like my art?
BVDA005RA|Edgar Teglee sent me. You know, the famous painter? How about a discount?
BVRO005RA|I should find a proper hook for this painting, so it will come to life like that dog said.
BVCI014RA|What?
BVST008RA|What do you mean trapped? Are you a prisoner of art just like Edgar?
BVWX002RA|Aaaaaaah-oof!
BVCO011RA|Okay, I bought some art. Now give me the dirt on Dingo.
BVST011RA|Where did you say those cards were again?
BVDI008RA|Yow. What's that smell?
LLAA000RA|Man, that must be full of sharp nails. Hate to swallow that!
LLLV010RA|Ah--
LLAA002RA|Wow, this must have been a pretty advanced ghost town down here if they had lawn gnomes.
LLAA006RA|Ooh, I wonder if I can find out what happened on that western I was watching.
LLAA004RA|I must have been fighting the Coach's idea of this monster.
LLLV008RA|Oh, uh... great! Well okay, show me what you did to my friend Lili!
LLAA003RA|Hey, that helmet got spit at me in the Brain Tumbler vision!
LLAA001RA|"Shaky Claim Day Care Center."
LLAA005RA|I mean, Linda.
LLAC008RA|Nothing. I just wanted to make sure you're not dead.
LLAA007RA|Poor, gross little sucker fish! It can't breathe! I should kill it.
LLAD001RA|Sorry. False alarm.
LLAC004RA|Hey, Linda?
LLAC006RA|Could you take me back to camp now?
LLAA009RA|This freshwater lake coral is so pretty I just want to smash it.
LLLV002RA|Wha--who is that?
LLAD003RA|Thanks, Linda!
LLAA010RA|The creature's prints are still glowing! This must be where he brought Lili!
LLAC002RA|No, that's cool. Why don't you just relax. I'd like to poke around.
LLAA008RA|Hey, I think I see a piece of teriyaki salmon jerky over there in that clam. Why don't you go eat that instead?
LLAB007RA|Oh, uh, yeah. That works on big, scary monsters?
LLAC007RA|Could you take me back to the Asylum?
LLAB005RA|Whoa. Poor little thing.
LLBF003RA|Man, it's gonna be hard to find a new place to give you lumps.
LLAB001RA|That "poor little thing" just tried to kill me about eight different ways.
LLLV005RA|Oh.
LLBF001RA|Okay, cough up the girl and no one gets hurt, fish!
ASBV005RA|No bull?
ASAU000RA|Wow, a teddy bear. Those crazy kids...
ASAU006RA|Looks like a rusty old wheel off one of those rusty old gurneys.
ASFD008RA|I like your jacket. Very strappy!
ASAT003RA|Hey, Fred.
ASAU003RA|These little lawn gnome guys sure get around.
ASEI005RA|St--St--Sticky paws?
ASEI001RA|Hey, how's that painting of Doctor Loboto coming along? You know, I'll deliver it for you as soon as it's finished.
ASAT005RA|What are you doing sticking around here?
ASEI003RA|Hey! I like it!
ASAS000RA|Ready to give up that jacket now?
ASFD003RA|Oh! Uh... excuse me... Mr. Bonaparte?
ASFD001RA|Excuse me, sir?
BBVI004RA|Hmmm...
BBBW003RA|Shoo!
BBLI014RA|Huh. Never seen one so meaty before.
BBAJ000RA|Yes, you can Dogen. Just follow me!
BBBI103RA|Hey, you guys... need a hand?
BBAD037RA|What kind of obstacle course is this? That kid just got killed!
BBLI016RA|You're having nightmares? Oh, I've been reading about how to fix those! Will you let me see one?
BBBI118RA|Well, good luck with that! Bye!
BBVI002RA|Hello?
BBAP008RA|Eh, eh-eh. Eh, eh, eheh!
BBLI012RA|Oh, heh. Thanks for saving me!
BBBI650RA|Come on, Dogen! This way!
BBBI138RA|Fffffp!
BBLI010RA|Waaaahhh-uh!
BBBN044RA|Come on. One nightmare.
BBVI007RA|I was just looking for a way out.
BBBI119RA|Follow me! I'll help you through the mines!
BBBW002RA|Run bunny!
BBAA027RA|Is there, like, a climax to this story?
BBLI011RA|Uh-huh?
BBBI047RA|No!
BBVI001RA|Hello!
BBVI003RA|Guess I'm early.
BBBW004RA|Run! No wait, come back! Better you than me, bunny.
BBBM037RA|That help?
BBBI139RA|Rrrrrrrop!
BBBI111RA|Hi.
BBBI049RA|That's not my name!
BBLI006RA|What's flying at me?
BBLI004RA|Sorry. What?
BBBI033RA|Yes sir!
BBBI113RA|I know!
BBBI137RA|Yyyyyyp!
BBWX002RA|Aaaaaaah-oof!
BBVI010RA|Yeeeh!
BBBI037RA|This... rocks.
BBBX004RA|Hey, no one told me to pack a chute.
BBLI002RA|Hmm. Looks like a test. There's probably a secret, more advanced route.
BBBO088RA|SHUT UP! SHUT UP! SHUT UP!
BBAE042RA|You going to punch him?
BBAB005RA|So... this is it! The mental world...
BBBI136RA|Ssssp!
BBBI600RA|Hey, Dogen. What's wrong?
BBLI007RA|Wha--
BBAB007RA|A mental dentist office!
BBBI604RA|Good hustle out there.
CAJM000RA|Man, I hope the Admiral didn't see that.
CAAS019RA|So wait, does that mean you will?
CAHT008RA|Well, I just wanted to stop by and say hi.
CAID007RA|I got a, uh... Oarsman's Badge, so I can get us a canoe if you guys want to go... canoeing.
CAJR002RA|It's a bunch of hooey anyway. Some old gypsy curse about how we're all supposed to die in water, if you can believe that.
CAID003RA|Want to help me find Dogen's brains?
CAAQ009RA|Me too, now that I know it's full of freaked-out, thinking fish.
CAEN000RA|Whoa, uh, Elton. I hope you're not waiting for me.
CAEO000RA|Admiral Cruller...
CAEO002RA|...in love with it?
CADV000RA|Okay, here's my Oarsman's Badge.
CANC001RA|What're you guys doing?
CAID001RA|Hey, you guys want to go do something?
CAMD015RA|Well you know, I only work with the best teachers.
CAHN000RA|Oh, man. These guys are all getting Advanced Levitation training while I'm just standing here!
CAFX004RA|You do? Great!
CAID006RA|I, uh, I beat Bobby in this Levitation race. It was pretty cool.
CAOB005RA|Excuse me, Admiral?
CAND003RA|What's that round thing up on the dock?
CAJR007RA|WHAT? No! I'm here to train. No distractions.
CAEH000RA|Excuse me, Agent Vodello?
CADP000RA|Hey, check out this weird button!
CAID004RA|They're missing.
CAOB007RA|Where can I get an Oarsman's Badge? I'd really like to take out a canoe.
CAFX006RA|Admiral, the monster is still out there, and Coach Oleander is trying to take over the world!
CAEC000RA|(Gasp.)
CAMD009RA|It's gotta be today! My parents come tomorrow!
CAEC004RA|My... father?
CAJR001RA|Uh... no. Well, yes. I just... my family has this problem with water.
CAHN001RA|Yeah. I remember back when I was still in Levitation class.
CANE005RA|Mind if I scoot by?
CAID002RA|Watch TV or something?
CAEN001RA|Oh, jeez. Sorry. Carry on, Sailor.
CAEO001RA|That canoe... are you...
CAFX000RA|Admiral, sir! Did you hear that? The Hideous Hulking Lungfish of Lake Oblongata just kidnapped Lili!
CAAR012RA|Hey Elton, have you heard anything else about that thing in the lake?
CAMD003RA|I've already done the Coach's obstacle course, and Sasha showed me how to shoot!
CAJP000RA|Oh no... Milla...
CAAQ006RA|Fish think? About what?
CAOD013RA|Uh, Admiral, where's that canoe again?
CAQU002RA|I'll take good care of her, sir!
CAEG002RA|Now it's back to the lab to save Dogen.
CAHF000RA|Elton. Ask if any of them have lost a big red button.
CAMD001RA|Agent Vodello! I have been ordered to report here for Levitation training!
CAEM000RA|Hey, Bobby. Wasn't that great when I beat you in that Levitation race?
CAMD005RA|Agent Nein said you were the most powerful levitator the Psychonauts had.
CAEM004RA|Good one.
CAHS002RA|Okay, if you guys need me I'm going to be studying Levitation with Milla Vodello.
CAID008RA|Have you guys ever jumped down these big, hollow stumps they have all around camp?
CAEG004RA|I meant the dream Dogen from my Brain Tumbler vision. If I can find out what's happening to him, maybe that would give me a clue about who stole real Dogen's brain.
CAHS000RA|I, uh, haven't told Bobby to lay off the fish torture yet, but I'm going to.
CAOC009RA|Check it out, Admiral! I'm an Oarsman, First Class!
CAAR016RA|Well, I suppose I could go talk to them...
CAHT005RA|This one ate Dogen's brains.
CAOA001RA|Hey, Mr. Cruller. Can I take out a canoe?
CANF007RA|Do you know where I'm supposed to be?
CAKH001RA|I... can't. I can't swim.
CAHT002RA|No, I'm here to warn you.  I think there is a monster in the lake!
CAEM001RA|Hey, Bobby. Someone's stealing kids' brains!
CAHT000RA|Yes, I'd like to practice some more on the Levitation course.
CAKH003RA|Are you coming? I don't know how to drive that thing.
CAJP001RA|The Mental Minx...
CAEG001RA|Thank you, Agent Vodello.
CAAQ001RA|Hey are you psychic fishing? I've read about that...
CAOC011RA|Uh, yessir, Admiral, sir!
CAAS017RA|What are the chances that--if I ask nicely--you two will stop messing with those poor fish?
CAID010RA|Okay, ummm, I'm gonna go back to Sasha's secret lab now. If you guys need me, that's where I'll be.
CAHS003RA|The Mental Minx?
CAID009RA|No?
CADC002RA|Again with the girlfriend thing. Listen--
CAPU011RA|Great shot!
CAHP000RA|Heck yeah! Let me at them doggies!
CAMH053RA|Hey is that new secret cheer done yet?
CAJO016RA|Man. Why don't they trust us kids?
CADH000RA|Hey! I'll bet you can't write a cheer about this red button.
CAJO014RA|That's in case you were thinking about getting back up again, tree!
CAHP002RA|Nah, I don't feel like shooting right now. I've got a headache.
CADC000RA|Hey, I got this button from Sasha Nein, and I have to give it back. Do you know where his secret lab is?
CADB000RA|Hey, look. I got a button. Can I join your little craft club?
CAJO009RA|"75 Years Ago: Houston Thorney builds his Home for the Demented to deal with the insanity epidemic."
CABC002RA|I don't know. I wouldn't mind one.
CAJO010RA|"60 Years Ago: More residents in Asylum than in the town. Houston Thorney commits suicide by leaping from tower."
CABI026RA|Come on, things can't be that bad.  So you've got a jockstrap on your--
CAJO012RA|"5 Years Ago: Whispering Rock Psychic Summer Camp founded to nurture and train future Psychonauts."
CADE003RA|Because I do.
CABM069RA|I don't think I want any more cheers.
CADB006RA|Hey, look. I got a button. Everybody says you guys suck.
CAMG039RA|Hey did I hear you guy's writing another cheer?
CAJO015RA|They must have fireproofed this thing.
CABJ037RA|Ha! Oh no. Not yet. But soon!
CAEI000RA|That's weird. Those guys just left all their stuff out here. Wonder what happened to them.
CAMP032RA|Can I help?
CADE006RA|Want to measure my wrist? Just in case.
CABI023RA|Hey Maloof.  Um, you want some help getting that off your head?
CAJO017RA|The last thing I'd want to do is leave this place.
CADE002RA|Oh, I knew that. I was just curious if YOU knew where Sasha Nein's lab was.
CAJO013RA|"Last Summer: I got to first base with Elka Doom, signed Nils Lutefisk."
CAPZ005RA|Oh, I guess I saw an "R" and... and an "A"...
CAED001RA|Okay...
CABL068RA|Yeah, hey, sorry.
CAJO008RA|"99 Years Ago: First case of 'Paranormal Hysteria' diagnosed in Shaky Claim."
CABL057RA|How 'bout another cheer?
CAJO011RA|"55 Years Ago: Asylum closes. Last valley residents paid to leave by the federal government, who flood the crater to prevent further habitation. Lake Oblongata is created."
CADE000RA|Hey, Lili. Do you know where Sasha Nein's secret lab is?
CADG003RA|Oh god. What have I done?
CAQB009RA|Can I ask you guys a question?
CAJO004RA|Man, this thing was old when they chopped it down. Let's see...
CAJO006RA|"200 years ago: Native inhabitants begin making arrowheads out of the Psitanium, which they call by the name 'Whispering Rock'. This is a rough English translation."
CAEL000RA|What are you guys doing up here?
CADF005RA|Jeez.
CAJO002RA|I wonder if the Coach has a little jet pack or something to help him get in and out of this thing.
CADA000RA|Where'd you get your clothes? Because my sister, she's kind of fat and she has so much trouble finding good stuff.
CAPV013RA|Wow, that's awesome!
CABK039RA|Hey, what are you guys doing up here?
CADA002RA|I said, do you know where Sasha's secret lab is?
CAJO000RA|This must be Agent Vodello's car.
CABK043RA|Uh, okay!
CAJO007RA|"100 Years Ago: Prospectors and settlers take over the area, naming their boom town, 'Shaky Claim.'"
CABK044RA|I would but I'm late for something somewhere.
CADF000RA|Hey, if you were going to make a friendship bracelet, you could maybe use this button here.
CADF002RA|Who said you were making it for me?
CAMG048RA|Hm. Uh, okay. I guess I'll just wait for it's big debut.
CAQA007RA|My name's Raz.
CAJO005RA|"500 years ago: Enormous, Psitanium-bearing meteorite strikes the Earth, leaving a giant crater."
CAJO001RA|Just as well. She would have killed me.
CAJO018RA|Too much important stuff going on!
CAFE002RA|What are you guys doing?
CAPX001RA|Whatcha doin' there?
CAEL005RA|It is a nice sunset, isn't it?
CAPY003RA|Hey, is that my name on that one?
CABJ038RA|Wow. Those two are so nice!
CAJO003RA|Well, I don't think that would have solved anything anyway.
ASUR004RA|Well, if I'm going to get to the top of this thing, I'd better start hiking.
ASUR002RA|Okay enough with the disguise.
ASUR000RA|Well, here I am, up in the tower of an abandoned insane asylum. Wearing a straitjacket.
ASUR003RA|The things I do for Lili's brain.
ASAZ000RA|Man, something that ugly really should be burned.
CAQR017RA|I get it! You're using Clairvoyance! You grabbed one of the squirrel's nuts and now you're using Clairvoyance on it to form a mental link and see what the squirrel sees!
CAAV013RA|Arrowhead? What's that? Where do I get one?
CAMW012RA|What kind of planning are you doing there? In your sleep?
CAGM002RA|What are they lying to you about, anyway?
CAIB000RA|Hey, J.T. I could use a hired gun on this brain-stealing case I'm working on.
CAJG002RA|Hm. Frozen solid.
CAAY000RA|Hey, why aren't you guys in Coach Oleander's class?
CAJG000RA|Hey, I need that for my Scavenger Hunt!
CAGM000RA|Hey, sorry about hitting you a minute ago. That was totally an accident.
CAMX018RA|Hey, Coach, what rank do I have to earn before I learn Clairvoyance?
CAMW010RA|What kind of planning?
CAQR015RA|How are you going to fill that nut with ladies?
CAAZ053RA|Want another band name idea?
CACS009RA|Right! Yes! Sorry!
CAGJ001RA|Hi. I'm here for Basic Braining?
CAGK001RA|Which is awesome.
CAMK022RA|Whoa. How does it work?
CAQV002RA|Aren't you guys going to Coach Oleander's class?
CAMX021RA|Hey, Coach, hypothetical question: do you guys teach head explosion?
CACZ000RA|But I need to get to Sasha Nein's secret lab!
CAAV210RA|I found one!
CAGM004RA|Hey, what happened to the squirrels?
CAMZ035RA|Yes, Sir.
CAAV212RA|Hey, I really need to get by...
CAMX023RA|Hey, Coach, what's Milla Vodello really like?
CAQR013RA|You know, a nutcracker might be faster.
CAJS000RA|Coach Oleander? I'm reporting for Basic Braining.
CAMJ020RA|Hey, Chloe, what're you doing?
CACQ000RA|Hey, where you going, Maloof?
CACS011RA|Hey, if you have one of these buttons too, we could play tiddlywinks.
CAQO006RA|That kind of thing takes practice?
CAJG001RA|It looks like it's completely frozen in a big block of ice.
CAMX024RA|Hey, Coach, in a life or death battle between Sasha Nein, and a great white shark, where the shark could see the future, and Sasha was blindfolded, who do you think--
CAJS007RA|Well, maybe I will explore a bit more before, just so I'm prepared for class.
CAMX019RA|Hey, Coach, what's that radio do?
CAAV010RA|I found this thing. Is that what you're talking about?
CAJS005RA|I'm ready, sir.
CAAV012RA|How'd they get here?
CAMY026RA|Hey, coach! I need to learn Levitation quick!
CAQO004RA|You know that cabin is empty, right?
CAMZ030RA|Coach! You'll never believe the stuff I've been doing!
CAAY046RA|The Whispering Rockers!
CACV000RA|I think this button is a clue to the location of Sasha Nein's secret lab.
CAML024RA|Hey, uh, Chloe?
CAHV000RA|Hey, there's this whole brain-stealing thing going on that you should know about.
CAAV016RA|Oh my gosh, Indians buried their dead here?
CACP001RA|Whoops. Sorry.
CAMX022RA|Hey, Coach, what did you do before you were a head coach?
CAMX020RA|Hey, Coach, how do I burn stuff?
CAGK000RA|They seem to all be in a trance while they astrally project themselves into the Coach's psyche.
CAMW015RA|But--
CAHW002RA|Chicks.
CAPW015RA|What's going on, JT?
CAJQ000RA|Hi. What's the rush?
CAIU002RA|Pfff. Everyone knows that.
CACS000RA|You know where this button is from, Coach?
CAQG001RA|Hey Vernon, what's up?
CACS002RA|No, I didn't! I--Bobby Zilch gave it to me.
CAMV002RA|I'm gonna get advanced training from Sasha Nein himself!
CAQP008RA|Hey watch out! Someone's coming!
CAAW007RA|You going to class?
CAMV006RA|It's underground? Ah ha!
CACQ009RA|Hey, leave him alone.
CAMX017RA|Hey, Coach, will you teach me Telekinesis?
CAAY048RA|That's my band name idea!
CAMV004RA|Egghead? Permission to speak freely, sir.
CAQS022RA|Come on! Teach me Clairvoyance.
CAJH000RA|The Coach's mental radio. This is how he was unknowingly broadcasting his dreams of world domination to me and Lili!
CAMV001RA|Hey, did you hear that Coach?
CAQR019RA|Teach me how to do that!
CACU000RA|This button look familiar to you?
CAAW004RA|Squirrel trouble?
CAAV004RA|But I need to get to class.
CACU002RA|Hey, I think I see Elka over there!
CAAW006RA|I'll take your word for it.
CAAV006RA|I did think of that before. That's why I'm here now.
CACQ011RA|Really? Because you look more like the cotton candy.
CACS007RA|Hey, Coach. Where IS the G--
WWAI002RA|Um, he left. He said he had to go to the bathroom, and he left.
WWAH002RA|Well, why don't you come out here and fight him?
WWCB012RA|Shame on you, ungrateful cow.
WWBU018RA|Hey, can you give me a little hint here?
WWBU001RA|Excuse me, Mr. Bonaparte? But how do you play this game?
WWCB009RA|Hey, I'm talking to you, cow!
WWBF000RA|Hey, check out this coin I found.
WWCB010RA|We fought and died for you, so you could chew your cud in peace!
WWAV004RA|I can burn wood with my mind.
WWAF008RA|Good enough!
WWAG008RA|Oh yeah, that's what I was supposed to do!
WWAI000RA|Hello? I'm recruiting--
WWAH000RA|Hi, is this big soldier buggin' you?
WWCB014RA|And that!
WWAI004RA|Hello? I'm recruiting soldiers for the army of the caring and generous Fred Bonaparte--
WWAH004RA|Uh... Freedom?
WWAV000RA|Word to the wise?
WWCA002RA|Mind if I hang out?
WWBF004RA|Look! Fred cares!
WWBY000RA|I'm saving this note for that guy who thinks Fred doesn't care about him.
WWBX000RA|Hey, look! A Musket!
WWAB006RA|Who's winning?
WWCA000RA|Cheer up, Fred! You won the war!
WWAR008RA|Good work on that bridge there.
WWBY002RA|I'm saving this coin until I find someone who could really use the money.
WWAJ010RA|Beat Napoleon and everything...
WWBT005RA|Hey, you can't jam the gears! That's cheating!
WWBU005RA|Well, maybe he's got a good reason--
WWAO003RA|Wow. Right on. Yes.
WWAH006RA|Hi. So now that the guy is gone--
WWBR000RA|Man, this Salt Shaker is totally in the way.
WWAR011RA|Wow, it's hard to believe you're entirely made of wood.
WWAJ009RA|If we storm Napoleon's stronghold, we win the game, you know.
WWCB008RA|Mm?
WWAN004RA|Well, could you just fight this one lousy soldier first? He's kind of in the way anyway...
WWAF009RA|Hey, how do I get up on your roof?
WWAD006RA|Yep.
WWCB011RA|If it wasn't for me, you'd all be talking French right now!
WWCB013RA|That's what it was like when the war was on.
WWAD004RA|They think you don't care if they live or die.
WWAT008RA|Stronghold.
WWBL001RA|Okay, you got your money. Let's fight!
WWAW007RA|No! We don't forfeit! We're going to beat you, Mr... Genetic memory of Napoleon Bonaparte!
WWAF012RA|Will you join our cause if I take care of your roof burglar?
WWAN002RA|What? I got you that gun so you could fight Napoleon's army! Not the Carpenter.
WWBY003RA|What good is this Musket! It's not even loaded?
WWBF007RA|Hey, it's a start.
WWAJ008RA|Hey, are you feeling any better?
WWAD000RA|Hey, Fred. The problem is people think you don't care.
WWAE000RA|So it's time to recruit some more troops.
WWAH007RA|I'm recruiting for Fred Bonaparte's army, and Fred really cares--
WWBR001RA|I'll bet the real Napoleon never had to worry about stuff like this.
WWAV001RA|Give up while you can. Fred's gonna win.
WWAE002RA|How about writing a check, actually? Building an army is going to cost us a little.
WWBY001RA|I should give this to that guy who will fight for money.
WWBX001RA|I'll bet I could arm our troops with that!
WWAN000RA|Okay, there's your special Musket. Ready?
WWAO000RA|Okay, Snails. It's time to serve the cause!
WWCC000RA|Eh, eh-eh. Eh, eh, eheh!
WWCB000RA|Can you believe a great battle was once fought here, on these very fields upon which you now, so peacefully, graze?
WWBO004RA|It's not loaded.
WWAT002RA|War! Woooo!
WWBU013RA|Well, war is scary--
WWAH009RA|What?
WWBU011RA|Hey, that part is your fault--
WWBT011RA|I'm on it, General.
WWAT000RA|Alright, let's take Napoleon's stronghold and win the game!
WWAU000RA|You guys ready?
WWAB009RA|Is that the real Napoleon Bonaparte? I mean the imaginary real Napoleon Bonaparte?
WWAI012RA|Hey, what was it you--
WWAR005RA|How about you fix that broken bridge over there!
WWBT008RA|Fred? Was that you?
WWCB002RA|Some did it for money, some for country.
WWBW003RA|Oh.
WWCB006RA|Huh?
WWBE000RA|Hey, I found this rare coin in the fire.
WWBU015RA|Not this time! This time we're going to win!
WWAJ000RA|Hello?
WWAK000RA|Okay, you can come out. Burglar's gone.
WWAT006RA|Concentrate... war time...
WWAJ002RA|Oh, okay.
WWCB004RA|And now, no one is left on the battle fields, except you cows.
WWBE002RA|Thanks for the note. You have really nice handwriting.
WWBW001RA|Stronghold stormed, game won!
WWAI014RA|Right! Okay! Stay put!
WWAR003RA|Well there's nothing for you to do right now. So why don't you sort your nails or something?
WWAJ005RA|Oh, well, I'll keep on the lookout for some place with good take out.
WWBB000RA|Nah, better not. I should only feed my own army.
WWAG002RA|What? Fred loves the people! He was just telling me that some of his best friends are, um... the people.
WWAF002RA|I'm not a burglar! I'm a recruiter for Fred Bonaparte's army. We're a little light in our corps of engineers, see...
WWBU009RA|Yeah, but--
WWBE005RA|Look, I found some armaments for the troop!
WWCB003RA|And some did it just because they had guns.
WWAE014RA|Yeah. Can I have it?
WWAM000RA|Okay, we had a deal!
WWAL000RA|Hey, I have an important message from your fearless leader.
WWAH013RA|What's all this talk of death? We're going to win!
WWAL002RA|Well, you might not die. You might win!
WWBF008RA|Cool Musket, eh?
WWAH011RA|Well, I could talk to Fred...
WWAI011RA|Be right back!
WWCB001RA|Many men died.
WWAI008RA|That's the spirit!
WWAG000RA|Hello, I'm recruiting for the Army of Fred Bonaparte, and--
WWAF000RA|Hello in there! Any Carpenters home?
WWAU003RA|Okay. Just remember, there are many different ways to serve your fatherland.
WWAJ007RA|Ew.
WWAG004RA|Look I'll tell you what: I'll talk to Fred. I'll talk to him, and I'll prove to you that he cares about the common man, and that the fight is not meaningless.
WWAF004RA|Okay, if I'm a burglar, then how can I be down here talking to you AND up on the roof at the same time?
WWAB017RA|Who's winning now?
WWAJ003RA|Want me to call a doctor?
WWBQ005RA|Hey, I was once an assassin I'll have you know!
WWBN001RA|Why aren't you using that gun I gave you?
WWBW000RA|Ta da! That was easy!
WWCB005RA|Crazy world, isn't it?
WWCB007RA|Don't you think it's crazy?
WWAE010RA|So, where do you think that rare coin is?
WWAS000RA|Time to fight for the fatherland!
WWAR000RA|You ready to work?
WWAM004RA|More of that negative talk...
WWAD009RA|Let me guess: you give up?
WWAG006RA|Hey, we really need your help out here on the battlefield!
WWAF006RA|Listen, if I go see what's up on your roof and take care of it, will you come out and help fight Napoleon?
THSN011RA|Uh...
THAC037RA|He didn't like her performance either?
THCB001RA|Die! I slay thee with my mighty blast of PSI!
THSD152RA|Hmmm.
THBI000RA|Okay Phantom, it's time to find out who--
THBQ001RA|Guess she really doesn't want to see anyone right now.
THAB013RA|Hey, you said that if Bonita performed, everything would be okay.
THSD133RA|Ouch!
THSD131RA|Ghhh!
THCI001RA|I should go give her a piece of my mind.
THSD149RA|It's short for Razputin!
THBP003RA|Yeah, yeah. Whatever. Now just stay put so I can come punch and unmask you.
THSD128RA|If I could just get up there, I'd show him.
THBI002RA|What?
THCN004RA|What? Oh no...
THAC008RA|So, are you ready for your big number?
THAB008RA|Everything okay there Becky?
THJA003RA|Hey, can you help me get up to the catwalks so I can fight that phantom?
THSD150RA|Hey, who's that?
THBT009RA|Must be out of range.
THBI006RA|Okay, the jig is up, PHANTOM!
THAC031RA|You're not scared of that Phantom are you?
THSD135RA|Ow!
THAC050RA|Is there any way I can get you to take the stage? For the fans?
THAB015RA|Ma'am. I'm a Psychonaut. Just show me how to get up to those catwalks he hides out in and--
THSD137RA|Cut it out!
THAC052RA|I'll turn on a spotlight!
THSD156RA|Hm.
THBY008RA|Nah, I couldn't hold a candle to that. Heh heh heh.
THCN002RA|So why isn't the big Bonita number playing?
THBV000RA|Okay, stay right there. I'm going to come over and unmask you now.
THCI000RA|I think Becky's not telling me the whole story.
THSD148RA|Hi. My name is Raz.
THSD130RA|Ooof!
THJA026RA|Bonita's just trying to lighten things up around here!
THAC010RA|No. But I'm ABOUT to, so uh... five minutes, Miss Soleil!
THSD151RA|If I could only get up there somehow.
THAC034RA|Ew.
THBZ000RA|Good boy!
THAA006RA|Child?
THBI003RA|I totally guessed that!
THSD129RA|If I only had some Psychic flying or something. Or some stilts, or a helicopter.
THBI001RA|...you... really are.
THCB000RA|That Dragon looks pretty fierce. I wonder who can slay such a beast?
THCC000RA|Hey, what part are you playing!
THSD153RA|Hm-mmm.
THSD132RA|Grrrrrrrr!
THAC012RA|Now you see, that performance is exactly why we need to practice.
THAC057RA|I'll leave you alone now. I know you have a lot of crying to do.
THJA024RA|If you can't say something nice, don't say anything at all.
THJA019RA|Hey, why do you have to be so hard on Bonita?
THBQ000RA|Hey!
THAC016RA|The show must go on!
THSD136RA|Dang!
THBI005RA|Tssssst!
THSD157RA|Woo-hoo!
THSN016RA|I'm not a girl!
THAA002RA|Uh... no.
THSD155RA|Hmm?
THCN001RA|Well, you know. It's always good to come back to the stage once in a while to make sure you still know how to act.
THSD134RA|That hurt!
THBI012RA|Hmm. How can I say this and still sound cool... sticks and stones may break my bones but words will never hurt me?
THSD138RA|Stop that!
THBL001RA|Now if I could just get them to do a play that brings it down here, I could ride it up to the catwalks and take care of that Phantom!
THAE004RA|Doing a great job, Becky!
THSD140RA|Down puppies! Nice puppies! Down!
THAB025RA|Those catwalks sucked. Why did I ever want to go up there?
THSD121RA|I... I didn't mean to... I...
THAC001RA|...whatever you're going through, you're not alone.
THCL002RA|Now... how can I light that candle?
THSD159RA|Rrrrr!
THCL000RA|Jasper really did a number on this spotlight. I'm going to have to use another one.
THCM000RA|Gloria must be in a good mood now.
THJA008RA|Excuse me, Mr. Rolls, but do you have any more scripts?
THSD166RA|What the--
THSD123RA|Hey, can I have a ride up to the balcony please?
THJA035RA|Wow, thanks. Are you actually being nice?
THSD142RA|Sit!
THAB027RA|Oh yeah!
THAC027RA|So, you're not going out on stage?
THBI010RA|Well it's time to hang up the cape, Tubs, because your days of terrorizing the theater as the Phantom are over.
THJA015RA|You're mean and fat.
THFP018RA|You know, you could be a more constructive critic.
THAE002RA|"The Day the Mail Boat Finally Came" needs another run-through, I think.
THSD146RA|Ick.
THAB007RA|Everything under control there, Becky?
